,Дата,Время,Цена до,Цена после,Разница в долларах,Дельта в процентах,Текст новости
66,2022-07-26,13:04:25,121.879997,122.459999, 0.5, 0.4,"Jim Cramer Slaps Walmart Around, Sets The Stage For Costco, Target And Amazon: 'This Is Not Forgivable'
"
67,2022-07-26,12:28:03,120.620003,121.879997, 1.2, 1.0,"Guggenheim Maintains Buy Rating for Walmart: Here's What You Need To Know
"
68,2022-07-26,12:24:47,120.620003,121.879997, 1.2, 1.0,"BMO Capital Maintains Outperform Rating for Walmart: Here's What You Need To Know
"
69,2022-07-26,11:57:29,120.620003,121.879997, 1.2, 1.0,"Walmart Issues Profit Warning, But These 6 Analysts Remain Optimistic On The Retail Giant
"
70,2022-07-26,11:07:17,120.446701,120.620003, 0.1, 0.1,"Consumers Change Shopping Habits as Inflation Worsens
"
71,2022-07-22,13:39:26,131.880005,131.479996,-0.4,-0.3,"How Is The Market Feeling About Walmart?
"
72,2022-07-21,10:30:54,130.889999,131.199997, 0.3, 0.2,"If You Invested $1,000 In Walmart At Its COVID-19 Pandemic Low, Here's How Much You'd Have Now
"
73,2022-07-18,10:42:26,129.350006,129.994995, 0.6, 0.4,"Bank Of America And Goldman Sachs Split On Earnings Reports, Possibly Putting Bank Rally In Jeopardy
"
74,2022-07-15,13:17:46,128.550003,129.270004, 0.7, 0.5,"Walmart Whale Trades Spotted
"
75,2022-07-14,12:00:37,126.000000,126.809998, 0.8, 0.6,"Why Is Conagra Brands Dropping By More Than 8%? 43 Stocks Moving In Thursday's Mid-Day Session
"
76,2022-07-14,14:38:54,128.009995,127.949997,-0.0,-0.0,"Nasdaq Turns Positive; Morgan Stanley Posts Weak Q2 Earnings
"
77,2022-07-14,12:10:08,126.000000,126.809998, 0.8, 0.6,"Dow Tumbles 450 Points; JPMorgan Shares Drop Following Earnings Miss
"
78,2022-07-14,11:50:47,126.000000,126.809998, 0.8, 0.6,"Walmart to Start Selling Biomerica's Aware Breast Self Exam Devices
"
79,2022-07-14,10:30:16,125.449997,126.000000, 0.5, 0.4,"Why U.S. Stocks Are Trading Lower Following Producer Inflation Data
"
80,2022-07-12,12:31:19,126.209999,125.949997,-0.2,-0.2,"National Basketball Players Association Partners With Al Harrington's CBD Company Re+Play
"
81,2022-07-11,12:14:19,124.735001,124.892899, 0.1, 0.1,"Costco CEO Highlights Consumer Strength Following 20% June Sales Jump: 'Things Aren't So Bad'
"
82,2022-07-06,14:04:46,124.580002,124.889999, 0.3, 0.2,"Peering Into Walmart's Recent Short Interest
"
83,2022-07-06,12:38:15,124.949997,124.580002,-0.3,-0.2,"Walmart Wants To Combine Robot And Drone Delivery
"
84,2022-06-30,12:43:56,121.809998,121.730003,-0.0,-0.0,"Walmart Whale Trades Spotted
"
85,2022-06-29,12:18:40,122.239998,121.989998,-0.2,-0.2,"Walmart Continues To Consolidate Metaverse Presence With Latest Acquisition Of Memomi
"
86,2022-06-23,13:17:08,122.690002,122.750000, 0.0, 0.0,"Why Is This Clean Tech Automotive Company Focusing On Sustainability?
"
87,2022-06-22,12:31:28,121.650002,121.754997, 0.1, 0.0,"Freshpet Recalls Dog Food Sold At Target And Walmart Over Possible Salmonella Contamination
"
88,2022-06-21,10:50:08,121.139999,121.639999, 0.5, 0.4,"Rainbow Washing: How Insincere Branding Tarnishes Pride And Similar Celebrations Of Communities
"
89,2022-06-17,14:14:48,118.750000,118.510002,-0.2,-0.2,"Read Stephens' Analysts Take On Roku - Walmart Partnership
"
90,2022-06-16,13:36:16,121.230003,120.629997,-0.6,-0.4,"Walmart Whale Trades For June 16
"
91,2022-06-16,11:26:12,118.842102,119.690002, 0.8, 0.7,"Walmart Hikes Pay For Pharmacy Technicians
"
92,2022-06-15,13:20:25,119.062798,118.980003,-0.0,-0.0,"Stock Wars: Chevron Vs. ExxonMobil
"
93,2022-06-15,11:06:37,119.510002,118.029999,-1.4,-1.2,"Qudian Finds New Business Model in Buying Back Shares
"
94,2022-06-10,13:17:11,121.349998,121.855003, 0.5, 0.4,"Walmart Whale Trades For June 10
"
95,2022-06-08,13:02:33,123.500000,122.949997,-0.5,-0.4,"10 Sports Franchises That May Entice Investors On Heels Of $2.4B Denver Broncos Deal
"
96,2022-06-08,11:11:47,122.209999,122.644997, 0.4, 0.3,"Why Nikola Shares Are Rising
"
97,2022-06-08,10:37:23,122.209999,122.644997, 0.4, 0.3,"Neptune Wellness To Exit Cannabis Business, Resulting In Firing 50% Of Employees
"
98,2022-06-07,11:01:54,122.190002,122.245003, 0.0, 0.0,"Rising Yields And A Stronger Dollar Pose Risk For Stocks
"
99,2022-06-06,12:57:35,125.029999,124.919998,-0.1,-0.0,"7 Best Dow Jones Stocks To Buy
"
100,2022-06-06,11:25:57,125.220001,125.040001,-0.1,-0.1,"Walmart Maintains Momentum With 'Buy' Rating From BofA
"
101,2022-05-20,15:25:26,118.050003,118.779999, 0.7, 0.6,"Amazon Explores Service That Could Reduce Its Capex
"
102,2022-05-20,13:19:21,118.276001,117.449997,-0.8,-0.6,"You May Want To Invest In Real Estate While You Still Can
"
103,2022-05-20,11:07:50,118.764999,119.120003, 0.3, 0.2,"Buying The Dip In Walmart & Target? Why These 3 Retail Stocks Are Better Options
"
104,2022-05-20,11:02:32,118.764999,119.120003, 0.3, 0.2,"Top-Down Or Bottom-Up, Finding Diamonds In The Rough Takes Time
"
105,2022-05-19,12:55:13,119.669998,119.089996,-0.5,-0.4,"Target Analysts Take Aim At Stock's Future: What They're Saying After Q1 Earnings
"
106,2022-05-18,15:27:27,123.084999,121.574997,-1.5,-1.2,"Jim Cramer Apologizes To Walmart After Target Stock Tanks On Earnings
"
107,2022-05-18,14:58:41,123.084999,121.574997,-1.5,-1.2,"This Investor Is Comfortable Holding Apple Stock, But Is Concerned About Amazon: Here's Why
"
108,2022-05-18,13:40:51,123.065002,123.084999, 0.0, 0.0,"Walmart Intensifies Rivalry With Google, Amazon By Targeting India's Budding Payments Market
"
109,2022-05-18,13:39:27,123.065002,123.084999, 0.0, 0.0,"Former Disney CEO Bob Iger Invests In This Delivery Startup
"
110,2022-05-18,12:42:09,122.626900,123.065002, 0.4, 0.3,"Extreme Fear Grips Walmart Investors вЂ” But Here's Why The Stock Will Bounc
"
111,2022-05-18,12:09:08,123.419998,122.626900,-0.7,-0.6,"Stocks That Hit 52-Week Lows On Wednesday
"
112,2022-05-18,10:39:55,125.160004,123.419998,-1.7,-1.3,"A Big Earnings Miss By Target May Take Yesterday's Rally Off Course
"
113,2022-05-17,14:37:54,131.020004,131.690002, 0.6, 0.5,"Mid-Afternoon Market Update: Crude Oil Down Over 1%; Jumia Technologies Shares Spike Higher
"
114,2022-05-17,13:18:35,132.559998,132.570007, 0.0, 0.0,"6 Stocks Moved By Traders On 'Fast Money: Halftime Report'
"
115,2022-05-17,12:34:29,132.559998,132.570007, 0.0, 0.0,"'The Execution Here Is So Poor That It's Embarrassing': Why Jim Cramer Says Walmart Should Do Some Soul-Searching
"
116,2022-05-17,12:02:25,133.589996,132.559998,-1.0,-0.7,"Mid-Day Market Update: Nasdaq Jumps 200 Points; AutoWeb Shares Slide
"
117,2022-05-17,12:00:13,133.589996,132.559998,-1.0,-0.7,"48 Stocks Moving In Tuesday's Mid-Day Session
"
118,2022-05-17,11:22:54,135.899994,133.589996,-2.3,-1.6,"The Retail Sales Report Mostly Meets Expectations But Inflation Clouds The Results
"
119,2022-05-16,12:35:29,147.720001,148.809998, 1.0, 0.7,"Oil Exploration Leads Energy, Which Leads The Stock Market
"
120,2022-05-16,10:41:29,147.589996,147.529999,-0.0,-0.0,"Monday's Market Minute: Three Things You Should Know About This Week
"
121,2022-05-13,14:29:20,147.089996,147.059998,-0.0,-0.0,"Analysts Share Their Views On Affirm Post Q3 Beat
"
122,2022-05-13,10:52:46,147.649994,147.899994, 0.2, 0.1,"Musk Tweets Concern Over Twitter Bot Accounts, Puts The Deal On Hold
"
123,2022-05-12,11:51:02,148.789993,148.835007, 0.0, 0.0,"Apple Gets Its Bell Rung As Investor Fears Increase
"
124,2022-05-11,12:30:13,148.440002,147.309998,-1.1,-0.7,"Peak Or Persist? Investors Parse April's Hotter-than-Expected 8.3% Inflation Jump
"
125,2022-04-29,12:02:30,154.710007,153.820007,-0.8,-0.5,"$100 Invested In Walmart 5 Years Ago Would Be Worth This Much
"
126,2022-04-21,13:14:12,159.669998,160.652603, 0.9, 0.6,"10 Stocks Moved By Traders On Thursday's CNBC's 'Fast Money: Halftime Report'
"
127,2022-04-20,14:07:31,159.940002,159.910004,-0.0,-0.0,"Traders Moved These 9 Stocks On Wednesday's CNBC's 'Fast Money: Halftime Report'
"
128,2022-04-20,11:29:25,159.419998,159.119995,-0.3,-0.1,"Stock Wars: Alkaline Water Company Vs. Vita Coco
"
129,2022-04-20,11:04:44,159.419998,159.119995,-0.3,-0.1,"A Bullish Sign Appears On Walmart's Chart
"
130,2022-04-19,13:34:26,156.970001,157.190002, 0.2, 0.1,"EXCLUSIVE: Irwin Naturals CEO Explains Importance Of Brand In Booming Psychedelics Space
"
131,2022-04-13,14:32:42,156.759995,157.270004, 0.5, 0.3,"Phony Press Release About Tesla M&A Causes Penny Stock To Surge 200%
"
132,2022-04-13,11:52:38,155.279999,155.970001, 0.6, 0.4,"BofA On PayPal CFO Departure, Company's New Strategy
"
133,2022-04-13,10:54:17,154.589996,155.279999, 0.6, 0.4,"Jim Cramer Highlights The Missing Piece In PayPal CFO's Departure
"
134,2022-04-12,15:29:56,153.660004,152.710007,-0.9,-0.6,"EXCLUSIVE: Cannabis High Holiday Game Hits The Market For 4/20: 'Suddenly Stoned,' And It's A Blast
"
135,2022-04-12,14:28:22,153.860001,153.660004,-0.1,-0.1,"5 Best Consumer Staples Stocks To Buy: Walmart, Coca-Cola And More
"
136,2022-04-12,11:38:21,154.330002,153.850006,-0.4,-0.3,"Walmart Whale Trades Spotted
"
137,2022-04-11,13:03:56,156.074997,155.119995,-0.9,-0.6,"Looking Into Walmart Inc's Recent Short Interest
"
138,2022-04-11,11:53:34,156.229996,156.074997,-0.1,-0.0,"Bear Market: Dow Jones Transports Test Final Support Level
"
139,2022-04-07,13:16:22,155.759995,157.070007, 1.3, 0.8,"Stocks That Hit 52-Week Highs On Thursday
"
140,2022-04-05,14:08:12,152.492599,152.070007,-0.4,-0.2,"Walmart Inc. Climbs To Annual-High Share Price
"
141,2022-04-05,11:01:21,152.619995,152.110001,-0.5,-0.3,"Walmart Opens New Health Centers In Florida
"
142,2022-04-04,14:08:19,151.320007,150.990005,-0.3,-0.2,"Could The Rise Of Fintech Create The Need For Bank Mergers? JPMorgan Chase CEO Jamie Dimon Weighs In
"
143,2022-04-04,13:50:06,151.320007,150.990005,-0.3,-0.2,"Kona Gold Beverage Posts First Million-Dollar Quarter, Looks Forward to Walmart Rollout
"
144,2022-04-04,13:34:51,151.320007,150.990005,-0.3,-0.2,"Walmart Marketplace Launches New-Seller Savings Program
"
145,2022-03-29,15:04:56,147.003998,147.240005, 0.2, 0.1,"If You Invested $100 In Walmart 5 Years Ago, Here's How Much You Would Have Today
"
146,2022-03-24,14:38:03,142.699997,143.139999, 0.4, 0.3,"Looking At Walmart's Recent Whale Trades
"
147,2022-03-22,13:35:55,143.820007,143.664993,-0.1,-0.1,"'These Are Big Fund Managers That Are Coming In': Why Pete Najarian Bought Meta, AMD And Microsoft Call Options
"
148,2022-03-21,15:07:49,143.960007,144.059998, 0.0, 0.0,"What Are Whales Doing With Walmart
"
149,2022-03-21,13:46:46,144.014999,143.960007,-0.0,-0.0,"Can Drones Be The Aspirin For Pharma Supply Chain Headaches?
"
150,2022-03-17,10:57:13,144.259995,143.929993,-0.3,-0.2,"Klee Irwin Of Irwin Naturals At The Forefront Of 'Psychedelics Renaissance': Meet Our Keynote Speakers
"
151,2022-03-17,14:03:52,144.896393,144.440002,-0.4,-0.3,"Planet 13 To Open Cannabis Dispensary In Jacksonville Suburb, Orange Park, FL; More Stores To Follow
"
152,2022-03-17,12:01:43,143.929993,144.660004, 0.7, 0.5,"Peering Into Walmart Inc's Recent Short Interest
"
153,2022-03-16,12:14:26,145.623199,145.660004, 0.0, 0.0,"Walmart Gears Up Hiring Activities
"
154,2022-03-16,11:04:48,145.220001,145.623199, 0.4, 0.2,"Harvest One Cannabis Signs Distribution Deal With FRG For Dream Water And LivRelief Brands
"
155,2022-03-15,10:59:34,144.820007,145.024994, 0.2, 0.1,"Walmart Plans To Hire 5,000+ Tech Workers This Year, Picks New Locations
"
156,2022-03-14,11:01:22,143.000000,144.500000, 1.5, 1.0,"Harold Hamm Purchases $20 Million Worth Of Continental Resources
"
157,2022-03-10,14:02:34,141.690002,142.389999, 0.6, 0.4,"Morgan Stanley Gains Conviction On Affirm Post Its TMT Conference
"
158,2022-03-10,13:44:02,141.690002,142.389999, 0.6, 0.4,"It's-A Me! Why Is March 10 Celebrated As Mario Day?
"
159,2022-03-09,14:04:17,139.839996,139.449997,-0.3,-0.2,"Twitter Looks To Solidify E-Commerce Push With Latest Tool
"
160,2022-03-08,12:20:43,140.070007,141.080002, 1.0, 0.7,"Walmart Plans To Build New Fulfillment Center In Pennsylvania
"
161,2022-02-14,10:55:39,133.360001,133.619995, 0.2, 0.1,"Monday's Market Minute: Inflation & Geopolitical Tensions Weighing On Investor Sentiment
"
162,2022-03-07,15:10:41,141.110001,141.850006, 0.7, 0.5,"Amazon Confidentially Scooped Veeqo In November
"
163,2022-03-07,10:44:24,142.710007,143.050003, 0.3, 0.2,"Insiders Including Co-founder Joe Gebbia, Selling Airbnb (ABNB) Despite The Recent Pullback
"
164,2022-03-03,15:04:03,140.119995,139.830002,-0.2,-0.2,"Bulls Just Took The Upper Hand In Walmart Stock: Here's Why
"
165,2022-03-03,14:02:21,140.000000,140.119995, 0.1, 0.0,"If You Invested $100 In This Stock 5 Years Ago, Here's How Much You Would Have Today
"
166,2022-02-16,12:15:05,133.410004,133.524994, 0.1, 0.0,"Neptune's Sprout Organics Enters Walmart With CoComelon Collaboration - Launch Of First Co-Branded Products
"
167,2022-02-14,12:50:24,134.315002,133.899994,-0.4,-0.3,"Here Are All The Companies With Super Bowl LVI Commercials
"
168,2022-02-14,12:24:05,133.619995,134.315002, 0.6, 0.5,"Cleartrip Picks Yatra As Supplier Of Choice For Domestic Hotels
"
169,2022-01-31,11:02:34,137.744995,138.330002, 0.5, 0.4,"Here's Why Angi Shares Are Trading Higher Today
"
170,2022-01-28,11:17:35,134.880005,135.339996, 0.4, 0.3,"Benzinga's Top Ratings Upgrades, Downgrades For January 28, 2022
"
171,2022-01-27,14:48:19,135.675293,135.809998, 0.1, 0.0,"Jim Cramer Sold About Half Of His Walmart Stock Today: Why He Realized The 'Disappointing Loss'
"
172,2022-01-27,13:13:17,137.589996,135.798004,-1.7,-1.3,"Chinese Merchants Banned On Amazon Are Popping Up On Walmart's E-Commerce Site: Report
"
173,2022-01-27,11:39:00,138.500000,137.589996,-0.9,-0.6,"Did Elon Musk Take His Kids To Walmart To Confirm The Pandemic-Era Toilet Paper Shortage?
"
174,2022-01-27,11:01:58,137.960007,138.500000, 0.5, 0.3,"Ford CEO Jim Farley Sees These 2 Companies As Rivals In EV Race (Hint: GM Isn't Among Them)
"
175,2022-01-25,15:15:22,137.779999,137.479996,-0.3,-0.2,"Walmart Invests In Indoor Farming Company Plenty Unlimited
"
176,2022-01-21,15:16:24,140.820007,140.100006,-0.7,-0.5,"If You Invested $1000 In This Stock 5 Years Ago, Here's How Much You Would Have Today
"
177,2022-01-21,10:50:01,141.639999,141.559998,-0.0,-0.0,"Death Cross Looms Over Walmart Investors
"
178,2022-01-20,14:34:55,142.610001,142.100006,-0.5,-0.3,"CEO Eyes Breakthrough Year as DroneUp Ramps Up Walmart Delivery Pilot
"
179,2022-01-19,13:09:36,144.539993,144.529999,-0.0,-0.0,"Analyst Upgrades Kroger On Market Share Gains, Sees Inflation As A Headwind In 2022
"
180,2022-01-07,13:26:37,144.266205,144.800003, 0.5, 0.3,"Bed Bath & Beyond Has Only The Baby Boom Working In Its Favor
"
181,2022-01-07,11:51:31,143.219803,144.266205, 1.0, 0.7,"Exploding Growth: Autonomous Delivery Market Set to Take Off
"
182,2021-11-22,11:48:09,143.639999,144.190002, 0.5, 0.3,"As E-Commerce Ramped Up, Sauder Woodworking Sought Technology Solution
"
183,2021-12-01,10:32:57,140.100006,140.080002,-0.0,-0.0,"Retail Inventories Up Ahead of Holidays but Replenishment Cycle Still Lengthy
"
184,2021-12-07,13:29:32,138.809998,138.899994, 0.0, 0.0,"DroneUp Acquires Airspace Traffic Management Company AirMap
"
185,2021-12-23,10:33:57,139.294998,138.899994,-0.3,-0.2,"Modern Shipper Top 10: Drones
"
186,2021-12-28,14:06:09,142.199997,142.070007,-0.1,-0.0,"Augmented Shopping Could Be Next Big E-Commerce Trend
"
187,2022-01-05,14:08:25,144.759995,144.429993,-0.3,-0.2,"BrightDrop Secures Orders From FedEx Express, Walmart, as EV Business Accelerates
"
188,2021-12-06,10:42:44,138.770004,138.160004,-0.6,-0.4,"Reallocating Could be Contributing to Volatility as Investors Move from Pandemic Plays to Focus on Value
"
189,2021-12-03,11:18:54,137.100006,137.820007, 0.7, 0.5,"U.S. Unemployment Rate Falls Despite Low Jobs Growth
"
190,2021-12-06,13:16:08,138.809998,139.050003, 0.2, 0.1,"This Week's Earnings Repertoire
"
191,2022-01-05,11:47:54,145.350006,145.145004,-0.2,-0.1,"Walmart And Kroger Jack Up Prices On COVID At-Home Tests After White House Agreement Not Extended
"
192,2022-01-03,12:29:44,143.660004,143.904999, 0.2, 0.1,"Why Did Elon Musk Open A Tesla Dealership In Xinjiang?
"
193,2021-12-29,10:51:27,142.785004,142.610992,-0.1,-0.1,"Blockchain Meets HR: Just How Big Could This Market Be?
"
194,2021-12-27,11:52:47,139.960007,139.990005, 0.0, 0.0,"(WMT) - Analyzing Walmart Inc's Short Interest
"
195,2021-12-20,15:01:57,138.960007,139.410004, 0.4, 0.3,"Funko To Launch 'Popsies' Greeting Displays Exclusively At Walmart
"
196,2021-12-16,12:01:21,145.619995,145.705002, 0.0, 0.0,"Stryve Foods Stock Pops On Broadened Distribution Deal With Costco, Walmart
"
197,2021-12-16,11:41:29,145.619995,145.705002, 0.0, 0.0,"Apple App Store Analysis: McDonald's Passes DoorDash, Walmart And Disney
"
198,2021-12-14,15:20:16,143.919998,144.940002, 1.0, 0.7,"Why Jim Cramer Is Trimming Walmart To Buy This Petroleum Stock
"
