;Дата;Время;Цена до;Цена после;Разница в долларах;Дельта в процентах;Текст новости
15;2022-09-06;12:09:41;46.169998 ;45.869999 ;-0.2;-0.6;"Sanofi-GSK COVID-19 Vaccine May See European Approval Soon: Report
"
16;2022-09-02;13:50:04;45.959999 ;45.985001 ; 0.0; 0.0;"White House May Ask For $25B Emergency Funding For COVID-19, Monkeypox
"
17;2022-09-02;11:49:59;46.644100 ;46.465000 ;-0.1;-0.3;"Is Cannabis Legalization The End For Pharma Stocks? New Study Predicts Billions In Losses
"
18;2022-09-01;13:29:55;46.205002 ;46.470001 ; 0.2; 0.5;"Europe Backs Approval Of Omicron-Adapted COVID-19 Vaccines
"
19;2022-08-31;13:51:57;45.340000 ;45.230099 ;-0.1;-0.2;"Why Novavax Shares Are Getting Hammered After Moderna, Pfizer And BioNTech News
"
20;2022-08-30;14:32:17;45.955002 ;45.974998 ; 0.0; 0.0;"What Are Whales Doing With Pfizer
"
21;2022-08-26;13:36:48;47.250000 ;47.090000 ;-0.1;-0.3;"10 Health Care Stocks Whale Activity In Today's Session
"
22;2022-08-26;12:41:05;47.270000 ;47.250000 ;-0.0;-0.0;"Pfizer/BioNTech Complete European Submission For Omicron Subvariant Adapted Vaccine
"
23;2022-08-25;12:29:57;47.474998 ;47.433800 ;-0.0;-0.0;"Pfizer's COVID-19 Pill Benefited Only Older Adults, New Israel-Based Study Shows
"
24;2022-08-23;10:40:48;48.221901 ;48.209999 ;-0.0;-0.0;"What Are Whales Doing With Pfizer
"
25;2022-08-22;11:36:35;49.020000 ;49.189999 ; 0.1; 0.3;"Boosters Are Coming For Dangerous Omicron COVID-19 Variant. Here's Who May Be Rolling Them Out
"
26;2022-08-22;11:30:03;49.020000 ;49.189999 ; 0.1; 0.3;"Dr. Anthony Fauci, Face Of US COVID-19 Response, To Retire In December
"
27;2022-08-19;14:01:43;49.345001 ;49.255001 ;-0.0;-0.1;"10 Health Care Stocks With Whale Alerts In Today's Session
"
28;2022-08-19;12:21:30;49.000000 ;49.145000 ; 0.1; 0.2;"Unrivaled Brands & Other Cannabis Operators Just Made Some Key Executive Changes You Should Know About
"
29;2022-08-17;14:52:59;49.615002 ;49.415001 ;-0.2;-0.4;"Biden Administration To Stop Purchasing COVID-19 Solutions By End Of 2022
"
30;2022-08-17;14:28:22;49.747398 ;49.615002 ;-0.1;-0.2;"Sanofi Earns Price Target Cut After Stopping Breast Cancer Drug Trial
"
31;2022-08-17;13:23:18;49.599998 ;49.747398 ; 0.1; 0.2;"Hypocrisy All Around: Pfizer, NFL Are Hidden Sponsors Of Anti-Drug Group Fighting Against Cannabis Legalization
"
32;2022-08-17;11:00:59;49.450001 ;49.525002 ; 0.0; 0.1;"Icannex Taps Ex Pfizer, FDA & Regulatory Affairs Expert
"
33;2022-08-15;14:25:06;49.450001 ;49.685001 ; 0.2; 0.4;"10 Health Care Stocks With Whale Alerts In Today's Session
"
34;2022-08-11;11:40:21;48.715000 ;48.169998 ;-0.5;-1.1;"Recalled Heartburn Pill Zantac Sets Fire To Glaxo and Sanofi Shares As Billions In Market Value Goes Up In Smoke
"
35;2022-08-09;15:26:34;49.665001 ;49.930000 ; 0.2; 0.5;"Analysts See Softened Timelines For CRISPR Therapeutics' Sickle Cell Candidate In US
"
36;2022-08-09;13:38:06;49.880001 ;49.665001 ;-0.2;-0.4;"10 Health Care Stocks With Whale Alerts In Today's Session
"
37;2022-08-09;11:03:53;49.660000 ;49.750000 ; 0.0; 0.1;"Super Bullish Or Bearish On Tesla Or Apple? These New ETFs Are For You
"
38;2022-08-08;14:50:28;49.165001 ;49.430000 ; 0.2; 0.5;"Why These Pfizer Analysts Like The Global Blood Therapeutics Deal
"
39;2022-08-08;13:56:10;49.019901 ;49.165001 ; 0.1; 0.2;"Lyme Disease And Climate Change Reinvigorates Valneva's Vaccine Efforts After COVID Shot Disappointment
"
40;2022-08-08;13:18:10;49.154999 ;49.019901 ;-0.1;-0.2;"Equity Index Futures Slightly Higher As U.S. Dollar Retreats
"
41;2022-08-05;12:20:48;49.889999 ;49.419998 ;-0.4;-0.9;"Pfizer, Global Blood Therapeutics In Advanced Talks For $5B Buyout Deal: Report
"
42;2022-08-05;11:35:25;49.889999 ;49.419998 ;-0.4;-0.9;"Biotech Daily: Thumbs Down For Acadia's Antipsychotic Drug, Akebia Fails COVID-19 Study, Kazia's Encouraging Data In Brain Metastases
"
43;2022-08-05;11:13:49;49.494999 ;49.889999 ; 0.3; 0.7;"Voyager Therapeutics Prioritizes Pipeline With Cash Runway Into 2024
"
44;2022-08-04;14:00:48;49.865002 ;50.005901 ; 0.1; 0.2;"10 Health Care Stocks With Whale Alerts In Today's Session
"
45;2022-08-04;13:47:13;49.865002 ;50.005901 ; 0.1; 0.2;"Pfizer Cuts Late-Stage Asset For Rare Cardiovascular Acquired Via $11.4B Array acquisition
"
46;2022-08-04;10:58:53;49.294998 ;49.672100 ; 0.3; 0.7;"Death Cross Looms Over Pfizer Investors
"
47;2022-07-29;11:36:31;50.240002 ;50.505001 ; 0.2; 0.5;"Expert Ratings for Pfizer
"
48;2022-07-28;10:39:22;50.380001 ;51.014999 ; 0.6; 1.2;"Meta and Qualcomm MissвЂ” Will Tech Investors Shrug Off These Reports Too2022-07-28 10:37:48 50.380001  51.014999   0.6  1.2 Daily Biotech Pulse: GSK's Kidney Disease Drug Approved For Children, Tonix Pharma To Launch Monkeypox Vaccine Study In Kenya, Positive Effect Of Cyclerion's Schizophrenia Candidate
"
49;2022-07-27;13:48:38;51.650002 ;51.625000 ;-0.0;-0.0;"Pfizer/BioNTech Start Phase 2 Trial For COVID-19 Vaccine Against Omicron Subvariant
"
50;2022-07-27;12:09:47;51.705002 ;51.630299 ;-0.0;-0.1;"Check Out What Whales Are Doing With PFE
"
51;2022-07-21;12:13:22;50.785000 ;51.049999 ; 0.2; 0.5;"U.S. President Joe Biden Tests Positive For COVID-19; Tabula Rasa HealthCare Shares Spike Higher
"
52;2022-07-21;11:06:08;50.599998 ;50.785000 ; 0.1; 0.3;"Joe Biden Tests Positive For COVID-19: Here's The Drug He's Taking To Fight Symptoms
"
53;2022-07-20;11:44:19;50.845001 ;50.952499 ; 0.1; 0.2;"Pfizer (PFE), BioNTech Seek EU Nod For Omicron-Based COVID Jab
"
54;2022-07-18;12:38:26;51.355000 ;51.264999 ;-0.0;-0.1;"WHO, UNICEF Sound Alarm As Pandemic Leads Largest Fall In Kids Vaccinations In 30 Years
"
55;2022-07-15;12:14:52;51.654999 ;51.724998 ; 0.0; 0.1;"Novavax (NVAX) Down As EU Adds Side Effects To COVID Jab Label
"
56;2022-07-15;11:05:24;51.230000 ;51.654999 ; 0.4; 0.8;"Pfizer's Cancer Drug Partner Mulls Sale: Report
"
57;2022-07-15;10:44:43;51.230000 ;51.654999 ; 0.4; 0.8;"Alnylam Hits Moderna With Another Patent Infringement Suit-Related To COVID-19 Vaccine
"
58;2022-07-14;13:50:44;51.273899 ;51.355000 ; 0.0; 0.1;"10 Health Care Stocks Whale Activity In Today's Session
"
59;2022-07-14;10:43:09;51.090000 ;51.174999 ; 0.0; 0.1;"What Are Whales Doing With Pfizer
"
60;2022-07-08;10:48:44;53.855000 ;53.439999 ;-0.4;-0.7;"Why Jim Cramer Says Applied Materials Is 'Too Good A Company'
"
61;2022-07-07;13:55:18;53.270000 ;53.540001 ; 0.2; 0.5;"10 Health Care Stocks Whale Activity In Today's Session
"
62;2022-07-06;15:12:53;52.244999 ;52.875000 ; 0.6; 1.2;"Drugmakers, Health Authorities Discarding Several Million COVID-19 Vaccine Doses: Report
"
63;2022-07-06;15:08:07;52.244999 ;52.875000 ; 0.6; 1.2;"Touchlight Inks Patent License Agreement With Pfizer
"
64;2022-07-05;12:08:31;50.639999 ;50.540001 ;-0.0;-0.1;"What Are Whales Doing With Pfizer
"
65;2022-07-01;13:12:23;51.737202 ;51.590000 ;-0.1;-0.2;"European Inflation Jumps While China PMI Improves
"
66;2022-06-30;14:45:49;52.715000 ;52.555000 ;-0.1;-0.3;"Why BioNTech Stock Is Surging
"
67;2022-06-30;14:45:13;52.715000 ;52.555000 ;-0.1;-0.3;"Why Pfizer Stock Is Rising Today
"
68;2022-06-30;14:24:21;52.639999 ;52.715000 ; 0.0; 0.1;"This Analyst Says US Government Buying More COVID-19 Vaccines At Higher Prices
"
69;2022-06-30;12:49:00;52.250000 ;52.639999 ; 0.3; 0.7;"Pfizer Seeks Complete Approval For Paxlovid For High Risk COVID-19 Patients
"
70;2022-06-30;12:44:33;52.250000 ;52.639999 ; 0.3; 0.7;"Will Palantir, Pfizer And Oracle Stocks Continue Higher In This Trend?
"
71;2022-06-29;13:51:21;51.060001 ;51.255001 ; 0.1; 0.3;"Efficacy Of Pfizer's Paxlovid COVID Drug Crashes, According To New NIH-Funded Study
"
72;2022-06-29;13:32:33;51.060001 ;51.255001 ; 0.1; 0.3;"Pfizer, Moderna Analysts Respond To FDA COVID Booster Ruling: 'Revenues Will Decline'
"
73;2022-06-28;15:27:09;50.500000 ;50.599998 ; 0.0; 0.1;"FDA Eyes New Vaccine Composition In Response To COVID Mutations: Here's What You Need To Know
"
74;2022-06-27;13:52:37;52.040001 ;51.959999 ;-0.0;-0.1;"Why Pfizer Partner BioNTech Shares Are Rising Today
"
75;2022-06-27;10:50:53;51.970001 ;51.950001 ;-0.0;-0.0;"The Daily Biotech Pulse: CHMP Backs AstraZeneca's Breast Cancer Therapies, Ipsen Buys Epizyme, FDA Holds For Nuvation Bio, Astellas Studies
"
76;2022-06-24;14:31:23;51.185001 ;51.330002 ; 0.1; 0.2;"With Zero Revenue, Laekna Plays Chicken-And-Egg Game With Investors
"
77;2022-06-17;11:18:38;47.060001 ;46.730000 ;-0.3;-0.7;"Pfizer-BioNTech COVID-19 Vaccine Receives FDA Emergency Use Nod For Kids As Young As Six Months
"
78;2022-06-16;12:53:39;47.720001 ;47.709999 ;-0.0;-0.0;"Bavarian Nordic Launches COVID-19 Booster Study To Compare Against Pfizer/BioNTech Shot
"
79;2022-06-14;13:28:32;47.699902 ;47.779999 ; 0.0; 0.1;"EU Urges Pfizer To Further Delay COVID-19 Vaccine Deliveries: Reuters
"
80;2022-06-14;13:11:59;47.699902 ;47.779999 ; 0.0; 0.1;"Moderna's COVID-19 Shot Likely Related To Higher Heart Inflammation Risk Than Pfizer's: Reuters
"
81;2022-06-13;12:29:35;48.480000 ;48.480000 ; 0.0; 0.0;"Pfizer Whale Trades Spotted
"
82;2022-06-08;14:57:00;53.490002 ;53.570000 ; 0.0; 0.1;"HC Wainwright Says Non-mRNA COVID-19 Option Underappreciated
"
83;2022-06-03;13:48:17;53.259998 ;53.314999 ; 0.0; 0.1;"10 Health Care Stocks With Whale Alerts In Today's Session
"
84;2022-05-26;14:05:53;54.090000 ;54.200001 ; 0.1; 0.2;"CanSino's Covid Vaccine Gets WHO Nod. But Is It Too Little, Too Late?
"
85;2022-05-26;11:56:23;54.525002 ;54.000000 ;-0.5;-0.9;"Sunshine Biopharma Prepares For IND Study Of Novel Cancer Drug That It Expects Could Beat Multidrug-Resistant Cancer
"
86;2022-05-25;13:14:54;53.169998 ;53.279999 ; 0.1; 0.2;"NanoViricides Patents Its Antiviral Nanotechnology for COVID-19, Continuing Its Development of Potentially Broad-Spectrum Drugs That Are Expected To Be Effective Even Against Emerging Variants
"
87;2022-05-24;13:59:46;53.099998 ;53.410000 ; 0.3; 0.5;"Which Companies Have Great Reputations With Americans? Hint: Disney Isn't One Of Them!
"
88;2022-05-23;14:44:08;53.105000 ;52.814999 ;-0.2;-0.5;"The Analyst Says 'Impressive Phase 3 Data Highlight Best-In-Class Opportunity' For Concert Pharma
"
89;2022-05-23;12:31:20;53.130001 ;52.990002 ;-0.1;-0.2;"Amid Monkeypox Outbreak, This 3X Leveraged ETF Provides Exposure To Health Sector: What To Watch
"
90;2022-05-20;12:58:08;51.855000 ;51.240002 ;-0.6;-1.1;"This Is What Whales Are Betting On Pfizer
"
91;2022-05-19;11:49:02;49.830002 ;50.299999 ; 0.4; 0.9;"Upcoming U.S. FDA Decision A Potentially Major De-Risk Event For Revive Therapeutics
"
92;2022-05-19;11:32:07;49.830002 ;50.299999 ; 0.4; 0.9;"Looking At Pfizer's Recent Whale Trades
"
93;2022-05-16;10:38:06;50.605000 ;50.500000 ;-0.1;-0.2;"Insider Buying Remains Elevated For A Second Week $SBUX $UBER $RILY
"
94;2022-05-13;14:08:47;49.950001 ;49.900002 ;-0.0;-0.1;"Biden Says US Ready To Share COVID-19 Vaccine Related Technology
"
95;2022-05-13;12:20:27;49.962898 ;49.830002 ;-0.1;-0.2;"White House Says Currently No Plans To Share COVID-19 Shots With North Korea Battling Outbreak
"
96;2022-05-10;14:56:32;48.860001 ;49.375000 ; 0.5; 1.0;"Mid-Afternoon Market Update: Nasdaq Jumps Over 200 Points; Crude Oil Down 3%
"
97;2022-05-10;12:04:02;49.200001 ;48.820000 ;-0.3;-0.7;"Mid-Day Market Update: U.S. Stocks Turn Lower; Biohaven Pharmaceutical Shares Jump
"
98;2022-05-10;12:00:29;49.200001 ;48.820000 ;-0.3;-0.7;"77 Stocks Moving In Tuesday's Mid-Day Session
"
99;2022-05-09;10:52:18;48.919998 ;48.480000 ;-0.4;-0.8;"Pfizer's Ex-Dividend Date Is Thursday, Here's What You Need To Know
"
100;2022-05-06;15:27:15;48.665001 ;48.790001 ; 0.1; 0.2;"Researchers Want Pfizer's Therapy Studied As Evidence Suggests Benefit for Long COVID Patients: Reuters
"
101;2022-05-05;13:48:15;48.299999 ;48.180000 ;-0.1;-0.2;"10 Health Care Stocks With Whale Alerts In Today's Session
"
102;2022-05-05;12:05:13;48.110001 ;48.070000 ;-0.0;-0.0;"Arcturus Reports Three-Month Durability Results From ARCT-154 COVID-19 Booster Trial
"
103;2022-05-04;11:04:06;48.415001 ;48.900002 ; 0.4; 1.0;"4 Analysts Have This to Say About Pfizer
"
104;2022-05-03;14:54:26;48.845001 ;49.439999 ; 0.5; 1.2;"Mid-Afternoon Market Update: Kymera Therapeutics Drops After Q1 Results; Belite Bio Shares Spike Higher
"
105;2022-05-03;12:18:34;49.730000 ;49.131001 ;-0.5;-1.2;"Mid-Day Market Update: Dow Jumps 100 Points; Spero Therapeutics Shares Plunge
"
106;2022-05-03;12:15:05;49.730000 ;49.131001 ;-0.5;-1.2;"Pfizer Stock Flies Higher Following Q1 Earnings Print: Here's What To Watch For Next
"
107;2022-05-03;10:46:33;49.293701 ;49.730000 ; 0.4; 0.8;"Bulls Try To Build On Yesterday's Gains But Looming Fed Decision Could Curb Trading
"
108;2022-05-03;10:30:18;49.293701 ;49.730000 ; 0.4; 0.8;"Mid-Morning Market Update: Markets Mixed; Dow Drops 50 Points
"
109;2022-05-02;13:47:21;47.880001 ;47.779999 ;-0.1;-0.2;"10 Health Care Stocks With Whale Alerts In Today's Session
"
110;2022-05-02;13:40:28;47.880001 ;47.779999 ;-0.1;-0.2;"Check Out What Whales Are Doing With PFE
"
111;2022-05-02;13:22:00;48.145000 ;47.880001 ;-0.2;-0.5;"Moderna Bullish On COVID-19 Vaccine For Younger Kids To Be Ready Next Month: Reuters
"
112;2022-05-02;12:07:25;48.430000 ;48.145000 ;-0.2;-0.5;"Monday's Market Minute: Three Things To Know About The Week Ahead
"
113;2022-05-02;12:01:09;48.430000 ;48.145000 ;-0.2;-0.5;"April's Sell-Off Continues Into May As Futures Point To A Lower Open
"
114;2022-04-29;15:09:52;49.340000 ;49.154999 ;-0.1;-0.3;"This Is What Whales Are Betting On Pfizer
"
115;2022-04-29;15:08:55;49.340000 ;49.154999 ;-0.1;-0.3;"FDA Sets Review Dates For Pfizer, Moderna COVID-19 Shot For Kids, Plus Novavax EUA
"
116;2022-04-29;11:57:41;49.520000 ;49.320000 ;-0.2;-0.4;"From Big Tech To Big Energy: A Wild Week Of Earnings Ends With Mixed Results
"
117;2022-04-28;14:47:26;50.430000 ;50.569901 ; 0.1; 0.2;"FDA Gives Green Signal To Pfizer's Duchenne Gene Therapy Trial
"
118;2022-04-28;12:16:25;49.695000 ;50.169998 ; 0.4; 0.9;"Surprise Negative GDP Report Could Hurt Premarket Rally
"
119;2022-04-28;12:08:37;49.695000 ;50.169998 ; 0.4; 0.9;"Are These Global Companies On The Right Side Of History?
"
120;2022-04-27;11:24:40;48.820000 ;49.150002 ; 0.3; 0.6;"The S&P 500 And Nasdaq Testing Major Support Levels
"
121;2022-04-26;13:03:04;49.500000 ;49.119999 ;-0.3;-0.7;"Crude Oil Rises To $100 Per Barrel
"
122;2022-04-26;11:37:34;49.470001 ;49.500000 ; 0.0; 0.0;"Valneva - Pfizer Post Encouraging Data From Lyme Disease Vaccine Candidate
"
123;2022-04-22;13:05:07;48.174999 ;48.169998 ;-0.0;-0.0;"If You Invested $1,000 In BioNTech Stock At Its Pandemic Low, Here's How Much You'd Have Now
"
124;2022-04-22;11:43:45;48.365002 ;48.174999 ;-0.1;-0.3;"What Are Whales Doing With Pfizer
"
125;2022-04-21;14:15:10;49.320099 ;49.509998 ; 0.1; 0.3;"If You Invested $1,000 In Pfizer Stock At Its Pandemic Low, Here's How Much You'd Have Now
"
126;2022-04-20;15:10:25;49.549999 ;49.595001 ; 0.0; 0.0;"Pfizer Whale Trades For April 20
"
127;2022-04-18;12:17:19;51.952702 ;51.916100 ;-0.0;-0.0;"Pfizer/BioNTech Fourth COVID-19 Vaccine Dose Protects Against Omicron For At Least One Month
"
128;2022-04-18;11:29:42;52.170101 ;51.952702 ;-0.2;-0.4;"AIM Puts mRNA Covid Vaccine in Investor Crosshairs With New IPO Attempt
"
129;2022-04-18;10:48:27;52.170101 ;51.952702 ;-0.2;-0.4;"Two long COVID Patients Recover After Pfizer's Therapy; Side Effects, Safety Needs To Be Assessed: Reuters
"
130;2022-04-18;10:40:33;52.170101 ;51.952702 ;-0.2;-0.4;"Japan's Health Ministry Panel OKs Approval Of Novavax's COVID-19 Vaccine: Report
"
131;2022-04-11;12:53:51;54.137699 ;53.970001 ;-0.1;-0.3;"BioNTech And Matinas BioPharma Announce Exclusive Research Collaboration To Evaluate Novel Delivery Technology For mRNA-based Vaccines
"
132;2022-04-07;14:40:47;55.310001 ;55.264999 ;-0.0;-0.0;"Europe Holds Second COVID-19 Booster Dose For People Aged Under 80 Years
"
133;2022-04-07;13:57:16;54.990002 ;55.310001 ; 0.3; 0.5;"10 Health Care Stocks With Whale Alerts In Today's Session
"
134;2022-04-07;11:30:03;54.180000 ;54.505001 ; 0.3; 0.5;"What Is RSV, And Why Is Pfizer Paying Up To $525M For Treatment Candidates?
"
135;2022-04-07;10:46:37;54.189999 ;54.180000 ;-0.0;-0.0;"Pfizer Beefs Up Its RSV Antiviral Portfolio With $525M ReViral Acquisition
"
136;2022-04-06;14:23:02;52.415001 ;52.410000 ;-0.0;-0.0;"Pfizer/BioNTech's Second COVID-19 Vaccine Booster Provides Short-Lived Protection In Elderly, Israel Study Shows
"
137;2022-04-04;15:05:04;50.900002 ;50.799999 ;-0.1;-0.1;"CDC Says Heart Inflammation Risk Higher After COVID-19 Infection Than mRNA Vaccines: CNBC
"
138;2022-04-04;11:52:15;50.915001 ;50.887100 ;-0.0;-0.0;"Looking At Pfizer's Recent Whale Trades
"
139;2022-04-01;14:23:44;51.244999 ;51.490002 ; 0.2; 0.4;"Mitt Romney Says Senators Reached Tentative $10B Deal In Additional COVID-19 Relief Funding: CNBC
"
140;2022-03-29;14:16:47;52.869999 ;52.805000 ;-0.0;-0.1;"FDA Approves ViiV Healthcare's Cabenuva For Virologically Suppressed Adolescents With HIV
"
141;2022-03-29;13:30:06;52.869999 ;52.805000 ;-0.0;-0.1;"Can Antiretroviral Treatment With Protease Inhibitor In HIV Patients Lower COVID-19 Risk?
"
142;2022-03-29;13:12:45;53.029999 ;52.869999 ;-0.1;-0.3;"FDA Authorizes Fourth Dose Of Moderna, Pfizer/BioNTech COVID-19 Vaccines For Older People
"
143;2022-03-29;13:09:11;53.029999 ;52.869999 ;-0.1;-0.3;"Biden Administration Proposes $82B In Spending For Future Pandemics Preparedness
"
144;2022-03-28;15:19:28;53.150002 ;53.205002 ; 0.0; 0.1;"Pfizer's COVID-19 Oral Therapy To Be Tested In Hospitalized COVID-19 Patients In UK: Reuters
"
145;2022-03-28;15:05:05;53.150002 ;53.205002 ; 0.0; 0.1;"Check Out What Whales Are Doing With PFE
"
146;2022-03-28;11:58:48;52.974998 ;53.349998 ; 0.3; 0.7;"Fosun Pharma Hopes Covid Vaccine Can Cure Its Ailing Margins
"
147;2022-03-28;10:39:01;53.384998 ;52.974998 ;-0.4;-0.7;"FDA Says Current Dose Of GSK-Vir's COVID-19 Therapy Unlikely To Work Against Omicron Subvariant
"
148;2022-03-25;15:17:07;52.770000 ;52.645000 ;-0.1;-0.2;"Drug makers, Scientists Working For Long COVID Treatments: Reuters
"
149;2022-03-22;15:00:56;53.005001 ;53.080002 ; 0.0; 0.1;"Pfizer Recalls Some Lots Of Hypertension Med Due To Potential Cancer-Causing Impurity
"
150;2022-03-21;12:58:45;54.380001 ;53.959999 ;-0.4;-0.7;"FDA To Hold Advisory Committee Meeting To Discuss COVID-19 Vaccine Future Boosters
"
151;2022-03-21;11:29:10;54.615002 ;54.305000 ;-0.3;-0.5;"Ahead Of Moderna's Midstage mRNA Flu Vaccine Readout, Analyst Says Drugmaker Likely To Be First To Market
"
152;2022-03-18;14:29:11;54.060001 ;54.150002 ; 0.0; 0.1;"Maker Of Pfizer's COVID-19 Vaccine mRNA-Delivery Tech Sues Arbutus Biopharma: Reuters
"
153;2022-03-17;14:19:36;53.939999 ;53.955002 ; 0.0; 0.0;"35 Generic Drugmakers Sign To Manufacture Low-Cost Version Of Pfizer's COVID Pill
"
154;2022-03-17;11:13:50;53.895000 ;53.941002 ; 0.0; 0.0;"Alnylam Hits Pfizer, Moderna With Patent Infringement Suits
"
155;2022-03-17;11:05:41;53.895000 ;53.941002 ; 0.0; 0.0;"Benzinga Launches March Madness Stock Competition: What Companies Are The No. 1 Seeds And The Top Matchups?
"
156;2022-03-16;12:38:34;52.845001 ;52.865002 ; 0.0; 0.0;"What Are Whales Doing With Pfizer
"
157;2022-03-14;12:54:20;52.180000 ;52.080002 ;-0.0;-0.1;"Pfizer To Stop New Clinical Trials In Russia: Reuters
"
158;2022-03-14;12:43:39;52.180000 ;52.080002 ;-0.0;-0.1;"GeoVax Labs Retains CATO SMS To Manage Its Mid-Stage COVID-19 Vaccine Trials
"
159;2022-03-14;11:18:16;52.514999 ;52.584999 ; 0.0; 0.1;"Here's Why Pfizer And Novavax Shares Are Rising On Monday
"
160;2022-03-09;13:10:01;48.919998 ;48.865002 ;-0.0;-0.1;"Pfizer's Paxlovid Becomes First Oral COVID-19 Therapy To Be Evaluated In Pediatric Clinical Study
"
161;2022-03-07;14:07:26;47.933399 ;47.895000 ;-0.0;-0.0;"Lung-Disease Focused AN2 Therapeutics Files Plans For NASDAQ Debut
"
162;2022-03-04;14:02:43;48.396999 ;48.525002 ; 0.1; 0.2;"Looking At Pfizer's Recent Whale Trades
"
163;2022-03-03;11:03:35;48.130001 ;47.650002 ;-0.4;-0.9;"Pfizer Commits 10M Courses Of COVID-19 Oral Antiviral To Developing Countries: Reuters
"
164;2022-03-03;10:54:27;48.130001 ;47.650002 ;-0.4;-0.9;"Johnson & Johnson's COVID-19 Vaccine Less Effective Against Hospitalization, French Study Shows
"
165;2022-03-01;13:45:16;45.814999 ;45.849998 ; 0.0; 0.0;"Pfizer/BioNTech's COVID-19 Vaccine Mere 12% Effective In Kids 5-11 Years, New York Study Shows
"
166;2022-03-01;12:23:09;46.360001 ;46.029999 ;-0.3;-0.7;"Pfizer's Clostridioides Difficile Vaccine Fails To Prevent C. Difficile Infection
"
167;2022-02-28;14:25:11;46.869999 ;46.700001 ;-0.1;-0.3;"Viatris To Pay $264M As EpiPen Antitrust Litigation Settlement: Reuters
"
168;2022-02-28;13:31:15;46.869999 ;46.700001 ;-0.1;-0.3;"What Are Whales Doing With Pfizer
"
169;2022-02-25;12:03:27;47.630001 ;47.849998 ; 0.2; 0.4;"Longer Waiting Period Between mRNA COVID-19 Doses May Cut Heart Inflammation Risk, CDC Suggests
"
170;2022-02-24;13:33:33;45.580002 ;45.639999 ; 0.0; 0.1;"Pfizer Whale Trades Spotted
"
171;2022-02-24;10:34:14;46.099998 ;45.865002 ;-0.2;-0.5;"Pfizer's Cannabinoid-Related Biotech Company Arena's Q4 Net Loss Grows 27% YoY
"
172;2022-02-23;14:06:23;47.301102 ;47.099998 ;-0.2;-0.4;"Blood Clot Risk After First AstraZeneca COVID-19 Shot Very Small - UK Study Shows
"
173;2022-02-18;13:50:31;48.424999 ;48.700001 ; 0.2; 0.5;"Moderna Adds Three New mRNA-Based Development Programs To Its Pipeline
"
174;2022-02-18;13:36:03;48.424999 ;48.700001 ; 0.2; 0.5;"10 Health Care Stocks With Whale Alerts In Today's Session
"
175;2022-02-17;12:11:20;49.279999 ;49.474998 ; 0.1; 0.3;"'As Great As It Gets': Jim Cramer Weighs In On Nvidia Following Q4 Earnings
"
176;2022-02-17;14:40:02;49.215000 ;49.009998 ;-0.2;-0.4;"South Africa Authorizes Merck's COVID-19 Antiviral Pill, But Government Not Buying: Reuters
"
177;2022-02-17;13:36:29;49.474998 ;49.215000 ;-0.2;-0.5;"10 Health Care Stocks With Whale Alerts In Today's Session
"
